File Name,Time [MJD],RV [m/s],RV [m/s] (raw),RV [m/s] (correction),RV Err. [m/s],Exp. Time [s],Airmass,Quality,Start Time [MJD],BERV [km/s],Time [eMJD],Instrument,CCF FWHM [km/s],CCF FWHM [km/s] (raw),CCF FWHM [km/s] (correction),CCF FWHM Err. [km/s],CCF Contrast,CCF Contrast (raw),CCF Contrast Err.,BIS [m/s],H-alpha Emission,CaII Emission
r.HARPN.2021-04-30T14-27-54.957_S2D_BLAZE_A.fits,59334.599432350136,461.464,446.0296282684432,15.43437173155676,0.005,300.0,1.0934377833197897,0.9997342808846432,59334.60271940972,-0.601359516415847,,,6.9307132457448395,6.8713942808190875,0.9048351961930375,0.0217166418308309,-9599276.443770934,-9682144.508010842,20377.036613476455,-38.33333333257622,0.1707259736632806,0.098508950283238
r.HARPN.2021-04-30T14-33-19.696_S2D_BLAZE_A.fits,59334.60318499012,461.93,446.4954836505305,15.434516349469536,0.005,300.0,1.1023221271386303,0.9997322065655736,59334.60647796296,-0.610003700733639,,,6.929818016778783,6.870491792457322,0.9048316282316811,0.0216819052760101,-9608115.782045428,-9691081.201321231,20364.18203605667,-37.59999999924269,0.1730343093157534,0.103008685470697
r.HARPN.2021-04-30T14-38-44.434_S2D_BLAZE_A.fits,59334.60693449993,460.781,445.3463391532473,15.43466084675273,0.005,300.0,1.1118821527788691,0.9997184158852604,59334.61023650463,-0.61855946038943,,,6.930959057664739,6.871643153934686,0.9048280632293885,0.0216421978237029,-9585632.757445434,-9668375.772048384,20276.025785502763,-38.566666665909246,0.1722303590378863,0.1034670856992115
r.HARPN.2021-04-30T14-44-09.557_S2D_BLAZE_A.fits,59334.61069854023,461.222,445.787194095993,15.434805904006994,0.005,300.0,1.1221926701639515,0.9997094032506042,59334.61399950231,-0.627061945405384,,,6.929113946504942,6.869782582883507,0.9048244843944656,0.0215783286982681,-9558843.221255334,-9641398.847451374,20163.180771364194,-37.99999999924286,0.1716613837514915,0.1043373326871236
r.HARPN.2021-04-30T14-49-34.290_S2D_BLAZE_A.fits,59334.61445493018,462.1480000000001,446.71304933356527,15.434950666434801,0.005,300.0,1.1332240755319023,0.9997346682902004,59334.61775798611,-0.635455916632272,,,6.929106693044112,6.869775737192514,0.9048209128163258,0.0216001364964938,-9517099.393856531,-9599294.013531689,20095.32408942686,-38.249999999242505,0.1726176534170089,0.0980831358607836
r.HARPN.2021-04-30T14-54-59.037_S2D_BLAZE_A.fits,59334.6182114901,461.917,446.48190456458724,15.435095435412714,0.005,300.0,1.1450290806848311,0.9997285926180788,59334.621516631945,-0.643754849518015,,,6.929923650546151,6.870600219901968,0.9048173410594582,0.0216803221377552,-9464840.430165302,-9546563.53831395,20057.710730020855,-38.4166666659097,0.171775317816679,0.1044854767473562
r.HARPN.2021-04-30T15-00-24.153_S2D_BLAZE_A.fits,59334.621975449845,462.616,447.18075951043755,15.435240489562407,0.005,300.0,1.157667826467346,0.999672862464304,59334.625279548614,-0.651969318968709,,,6.928738960184771,6.869405770081282,0.9048137622496267,0.0215163622422598,-9415605.661941132,-9496931.17092658,19807.61107580501,-38.11666666591024,0.1721181367037157,0.104241568056009
r.HARPN.2021-04-30T15-05-49.651_S2D_BLAZE_A.fits,59334.62574417004,462.465,447.0296142728311,15.435385727168846,0.005,300.0,1.1711739185897037,0.9993848875948602,59334.62904688658,-0.660088867092907,,,6.930295652210893,6.870976376558057,0.9048101788962821,0.0216434282384719,-9339468.20540451,-9420098.738616273,19758.257868829707,-40.38333333257488,0.1718021819373885,0.0988237597279734
r.HARPN.2021-04-30T15-11-14.381_S2D_BLAZE_A.fits,59334.62949740002,461.78,446.34446963218136,15.43553036781856,0.005,300.0,1.1855130702729983,0.9965969163559892,59334.63280533565,-0.668065527359216,,,6.929932146619635,6.8706102025069535,0.9048066102541348,0.0217371516955352,-9260412.903191403,-9340368.784912508,19679.495114088822,-39.033333332575914,0.1711718438204787,0.1049159244631488
r.HARPN.2021-04-30T15-16-38.748_S2D_BLAZE_A.fits,59334.633266230114,461.971,446.5353243903399,15.435675609660132,0.005,300.0,1.2008501872442456,0.999277268499452,59334.636559583334,-0.675960806321838,,,6.930922184289347,6.8716092589317626,0.9048030267618982,0.0215262037880863,-9280302.22616916,-9360406.005719945,19527.72142557883,-38.78333333257517,0.1709291903270596,0.0997775675960944
r.HARPN.2021-04-30T15-22-03.507_S2D_BLAZE_A.fits,59334.637015630025,462.747,447.3111798972919,15.43582010270819,0.005,300.0,1.217091370149565,0.9996897395364162,59334.64031836805,-0.683697548431395,,,6.93032545563592,6.871007848568748,0.9047994617272318,0.0215145199122085,-9322401.744025277,-9402882.304630311,19608.3750431507,-37.83333333257593,0.172515655354184,0.1036797589119089
r.HARPN.2021-04-30T15-27-27.863_S2D_BLAZE_A.fits,59334.64076974988,461.729,446.29303522234824,15.435964777651735,0.005,300.0,1.2343902754404186,0.9996934708601486,59334.64407248842,-0.691321430053901,,,6.931084433949806,6.871773848434021,0.9047958921876209,0.0213660690822676,-9273623.49834955,-9353664.554948842,19361.743155833577,-39.64999999924201,0.1728186512600635,0.1015849592167898
r.HARPN.2021-05-04T09-11-35.575_S2D_BLAZE_A.fits,59338.379755040165,459.624,444.0720262794743,15.551973720525758,0.005,300.0,1.726337077254464,0.9986454365480968,59338.38305063658,-0.117612997580252,,,6.937658004724848,6.8788605380664665,0.9013191933797275,0.0206111477594487,-8573772.114887243,-8647056.938336119,17272.260682350425,-39.71666666590784,0.1725353403460058,0.1040024201056306
r.HARPN.2021-05-04T09-17-00.689_S2D_BLAZE_A.fits,59338.38352106,460.11,444.55793745021884,15.552062549781175,0.005,300.0,1.6777068841383411,0.9994244259752714,59338.386813530095,-0.1225219461513,,,6.938452796773415,6.879662569879763,0.9013157813154117,0.0205444183288984,-8668753.626825409,-8742832.54965478,17405.287940026992,-39.19999999924062,0.1706854016391777,0.1046768930878895
r.HARPN.2021-05-04T09-22-25.043_S2D_BLAZE_A.fits,59338.38726474997,459.823,444.27084914765857,15.552150852341416,0.005,300.0,1.632692441630086,0.9997799046888648,59338.39056762731,-0.127584332156953,,,6.936719590908707,6.877914993622011,0.90131238946671,0.0209147619081221,-8761572.87104514,-8836482.311588913,17910.795747890894,-38.38333333257432,0.1726069419521241,0.1047410049302174
r.HARPN.2021-05-04T09-27-49.774_S2D_BLAZE_A.fits,59338.39103674982,460.961,445.4087601773521,15.552239822647849,0.005,300.0,1.5903959302145116,0.9998290934178996,59338.39432608796,-0.132866012017437,,,6.933444925686074,6.874612765428961,0.9013089719530986,0.0208528322140342,-8842879.960038245,-8918556.328830913,18028.965544401985,-39.74999999924106,0.1707560548135865,0.1051553298289191
r.HARPN.2021-05-04T09-33-14.120_S2D_BLAZE_A.fits,59338.39478485007,459.43500000000006,443.8826717707666,15.552328229233492,0.005,300.0,1.5511480579979762,0.9998443788149878,59338.39808009259,-0.138291565029251,,,6.933806585109146,6.874977964927204,0.9013055760774689,0.0208935717235053,-8916877.732122902,-8993178.720429769,18212.607668899247,-39.04999999924147,0.1687417525618748,0.103127548973047
r.HARPN.2021-05-04T09-38-38.875_S2D_BLAZE_A.fits,59338.39854915021,459.16300000000007,443.6105829820735,15.552417017926581,0.005,300.0,1.5142888265095378,0.9998674640776584,59338.40183883102,-0.143914864854946,,,6.933856388647321,6.875028641746491,0.9013021655086946,0.0210324220236379,-8992398.48373921,-9069343.987474369,18488.08279780571,-38.74999999924172,0.1710105754122597,0.1047115153424516
r.HARPN.2021-05-04T09-44-03.221_S2D_BLAZE_A.fits,59338.4023007201,459.801,444.2484944936492,15.55250550635081,0.005,300.0,1.4799003005508762,0.999856794733558,59338.40559283565,-0.149690441206582,,,6.933484810378387,6.8746543294429365,0.9012987664583284,0.0211019907352798,-9068444.306712437,-9146048.345306108,18706.139866188183,-39.01666666590936,0.1708596582851813,0.1036106433305143
r.HARPN.2021-05-04T09-49-27.952_S2D_BLAZE_A.fits,59338.40604877006,460.221,444.66840608824975,15.552593911750227,0.005,300.0,1.447700864085628,0.999810592461939,59338.40935129629,-0.155627709898371,,,6.932387543717389,6.873548116602966,0.901295370581609,0.021245963127775,-9134992.916708086,-9213190.921696965,18974.22158875772,-40.21666666590795,0.1711483214754104,0.1063092952864576
r.HARPN.2021-05-04T09-54-52.683_S2D_BLAZE_A.fits,59338.40980653977,458.87600000000003,443.3233174535903,15.55268254640972,0.005,300.0,1.4174189976636895,0.9997692902031056,59338.41310975695,-0.16174488002303,,,6.9343300740916165,6.875507717157074,0.9012919658828413,0.0212810662923972,-9185231.37566782,-9263814.22085286,19101.75189744927,-40.01666666590798,0.1721611487231525,0.103835126678092
r.HARPN.2021-05-04T10-00-18.568_S2D_BLAZE_A.fits,59338.413582520094,459.388,443.83522838939626,15.552771610603713,0.005,300.0,1.3888608346613074,0.9998529825675744,59338.41688157408,-0.16805407598763,,,6.93150066546516,6.87265454061186,0.9012885446687637,0.0212160859176781,-9219916.906249436,-9298861.13052204,19123.84646476069,-38.03333333257586,0.1713953818796634,0.104007464385098
r.HARPN.2021-05-04T10-05-43.298_S2D_BLAZE_A.fits,59338.417344439775,459.153,443.60013965685124,15.552860343148787,0.005,300.0,1.3621409828619166,0.999858095968633,59338.42064002315,-0.174498449960168,,,6.93259252066685,6.873756190097918,0.9012851361786138,0.0213952641206245,-9267537.003164966,-9346863.044938678,19380.588416274215,-40.46666666590898,0.1731884039673241,0.1034875906120948
r.HARPN.2021-05-04T10-11-07.659_S2D_BLAZE_A.fits,59338.42109828023,459.705,444.152051114871,15.552948885128908,0.005,300.0,1.3370829627171288,0.9998086245176095,59338.424394201385,-0.181082702711456,,,6.935073482679463,6.87625882615916,0.9012817349930614,0.0213684465321605,-9316127.742958682,-9395811.313218853,19450.269706533734,-41.04999999924125,0.1717862397897097,0.1019005295233374
r.HARPN.2021-05-04T10-16-32.022_S2D_BLAZE_A.fits,59338.42484379979,459.605,444.05196276915643,15.553037230843602,0.005,300.0,1.3135714736679736,0.9998033462341624,59338.428148402774,-0.187802256205569,,,6.932440649805621,6.873603910215127,0.9012783413311805,0.0214767110158165,-9358244.96411702,-9438349.75763873,19644.16686734994,-38.91666666590909,0.1716988442738725,0.1047015936493729
r.HARPN.2021-05-04T10-21-56.371_S2D_BLAZE_A.fits,59338.42860512994,459.721,444.1678740505165,15.553125949483475,0.005,300.0,1.291362758538212,0.999798692746923,59338.43190244213,-0.194696827851861,,,6.931724604754673,6.872882182222774,0.9012749333283615,0.0214520729995016,-9390695.666911848,-9471094.438147904,19689.309772328033,-40.08333333257536,0.1732080300822646,0.1046959065849909
r.HARPN.2021-05-04T10-27-20.727_S2D_BLAZE_A.fits,59338.43236585008,459.685,444.13178534626513,15.553214653734871,0.005,300.0,1.2704743739859603,0.9998209119894712,59338.4356565625,-0.201733256203319,,,6.931504805963806,6.872660948407727,0.9012715258626238,0.0214607831707203,-9428786.874501264,-9509516.332266573,19775.815406155627,-40.09999999924163,0.1732094673497679,0.1058120705778325
r.HARPN.2021-05-04T10-43-34.549_S2D_BLAZE_A.fits,59338.44364076015,458.656,443.10251940452514,15.553480595474863,0.005,300.0,1.214978082484531,0.9992384454042728,59338.44692765046,-0.223647194362161,,,6.9291641482470245,6.870301583231647,0.9012613099410317,0.0216857467529697,-9546768.679205418,-9628562.365444466,20237.054973830076,-38.266666665909725,0.1736859041068316,0.104422181873114
r.HARPN.2021-05-04T10-48-58.895_S2D_BLAZE_A.fits,59338.44739060011,459.712,444.1584309569049,15.553569043095125,0.005,300.0,1.1986701491117262,0.9992907330926446,59338.45068165509,-0.231193536287138,,,6.930004084753276,6.87114916082206,0.9012579122711741,0.0217506425543718,-9573353.60857231,-9655354.302373542,20348.22686302821,-40.36666666590904,0.1723674176336471,0.1052814253710848
r.HARPN.2021-05-04T10-54-23.626_S2D_BLAZE_A.fits,59338.45113273989,459.43500000000006,443.881342690909,15.553657309091061,0.005,300.0,1.18337004205819,0.9997090396373768,59338.45444011574,-0.23884600962695,,,6.930090303385669,6.871236562689617,0.9012545215628305,0.0217459067444955,-9572998.340101527,-9654993.299356945,20342.332357746192,-40.54999999924208,0.1733453867995289,0.0984907588309735
r.HARPN.2021-05-04T10-59-48.359_S2D_BLAZE_A.fits,59338.45490788994,459.965,444.41125364629863,15.55374635370135,0.005,300.0,1.168870891844058,0.9998293193470864,59338.45819859954,-0.246684794295566,,,6.929460160882405,6.870601471074523,0.9012511009285943,0.0216281345015587,-9576523.920315264,-9658563.557345098,20241.567040454363,-36.399999999243704,0.1721808538699342,0.1051173898662629
r.HARPN.2021-05-04T11-05-13.861_S2D_BLAZE_A.fits,59338.45867562015,459.782,444.22816477670057,15.553835223299421,0.005,300.0,1.1552913666153428,0.9998849259510452,59338.4619659838,-0.254622794162014,,,6.929551612599542,6.870694154039675,0.9012476870017196,0.0217072279806332,-9571452.011860756,-9653445.377817037,20335.009922780573,-38.483333332576144,0.1720251928377443,0.1028442219863251
r.HARPN.2021-05-04T11-10-40.127_S2D_BLAZE_A.fits,59338.462451150175,459.316,443.7620757231277,15.553924276872303,0.005,300.0,1.1425343569876445,0.9998784476506016,59338.46574221065,-0.262687271413736,,,6.929569602174914,6.870712746462602,0.9012442659917101,0.0218210426644187,-9575089.466683228,-9657112.930619076,20420.05998156603,-38.48333333257625,0.1731211726664238,0.0979096911241333
r.HARPN.2021-05-04T11-16-05.252_S2D_BLAZE_A.fits,59338.46620375989,459.52700000000004,443.97298721017717,15.554012789822846,0.005,300.0,1.1306601901652025,0.9998870987599348,59338.46950523148,-0.27080782120904,,,6.930487805681442,6.87163926051345,0.9012408657341985,0.0216083258391837,-9586474.195310447,-9668572.518330151,20240.79930904753,-39.29999999924255,0.1727697115379368,0.1037057441079562
r.HARPN.2021-05-04T11-21-33.055_S2D_BLAZE_A.fits,59338.4700012398,459.137,443.5828976388717,15.554102361128304,0.005,300.0,1.1194257495240785,0.9998872917010876,59338.473299247686,-0.279127339901843,,,6.930034588733255,6.871182613289535,0.9012374248037494,0.0215553141491937,-9598709.787707271,-9680923.15104082,20220.106662270908,-37.8333333325761,0.172755938508901,0.1038119226648412
r.HARPN.2021-05-04T11-26-58.573_S2D_BLAZE_A.fits,59338.47376256017,459.2540000000001,443.6998089204625,15.554191079537523,0.005,300.0,1.1090411209777913,0.9998849444911564,59338.47706681713,-0.287463913125733,,,6.93061562477573,6.871769072492814,0.9012340166220592,0.0214954550462847,-9613180.10320133,-9695502.79181038,20188.67572755455,-40.76666666590883,0.1715151321107325,0.1041954313058716
r.HARPN.2021-05-04T11-37-50.002_S2D_BLAZE_A.fits,59338.48130293982,459.883,444.3286310652359,15.554368934764105,0.005,300.0,1.0903338937033582,0.9998875866385046,59338.48460650463,-0.30444632080841,,,6.927341559349493,6.868467852619034,0.9012271841381302,0.0217525091482753,-9642074.85742038,-9724722.792827465,20502.03023380114,-41.31666666590933,0.1725818398146767,0.104371499802251
r.HARPN.2021-05-04T11-43-15.893_S2D_BLAZE_A.fits,59338.48507587006,459.939,444.38454207298435,15.554457927015712,0.005,300.0,1.0819792883851058,0.9998837309404576,59338.4883783912,-0.313069311242459,,,6.928615539683526,6.869753199456392,0.9012237653894304,0.0217918482688347,-9663251.72752889,-9746049.696301809,20579.867106232698,-38.71666666590956,0.172639766117687,0.1054417462797065
r.HARPN.2021-05-04T11-48-41.007_S2D_BLAZE_A.fits,59338.48884953,459.594,444.0394530635214,15.554546936478573,0.005,300.0,1.0742635035657797,0.9998851332687736,59338.492141284725,-0.321771202546871,,,6.930212172508173,6.87136395805093,0.9012203459637992,0.0217972435434644,-9668841.526278127,-9751648.093237055,20592.946326723493,-39.36666666590904,0.17272030711165,0.1046512312843662
r.HARPN.2021-05-04T11-54-05.738_S2D_BLAZE_A.fits,59338.49259479018,458.793,443.2383647239246,15.554635276075416,0.005,300.0,1.0672189827436949,0.9998882144596052,59338.49589974537,-0.330479410858593,,,6.929285499086081,6.870429792437312,0.901216952256464,0.0217461140107367,-9666697.007175166,-9749507.006040609,20541.89007755037,-37.383333332576875,0.1696503537085694,0.0997108619982187
r.HARPN.2021-05-04T11-59-30.084_S2D_BLAZE_A.fits,59338.49634983996,459.458,443.90327615342017,15.554723846579872,0.005,300.0,1.060751155688782,0.9998884977822784,59338.49965375,-0.339277082112445,,,6.9300067767436975,6.871157694567751,0.9012135496628746,0.0216813018122322,-9670722.277780913,-9753548.659494698,20489.280839190484,-38.59999999924269,0.1723944459756422,0.1057863808741704
r.HARPN.2021-05-04T12-04-54.440_S2D_BLAZE_A.fits,59338.50011332985,460.023,444.4681873838385,15.554812616161547,0.005,300.0,1.0548502231680246,0.9998859648889308,59338.50340787037,-0.348156845390763,,,6.928034064893762,6.869168529666503,0.9012101394057408,0.0216798001395334,-9673281.531831376,-9756176.99324217,20498.440403620712,-38.16666666590935,0.173335821865381,0.104837227724008
r.HARPN.2021-05-04T12-10-19.173_S2D_BLAZE_A.fits,59338.50387286022,459.70900000000006,444.1540987076501,15.554901292349918,0.005,300.0,1.0495218614773718,0.9998669784932396,59338.50716635417,-0.357084404366021,,,6.929248612469329,6.8703939303584844,0.9012067327208606,0.0215981350075304,-9673219.421922533,-9756084.28525301,20418.71878105671,-37.01666666590964,0.1730440789840945,0.105611528152973
r.HARPN.2021-05-04T12-15-44.674_S2D_BLAZE_A.fits,59338.50764058018,459.55600000000004,444.00100983829367,15.554990161706352,0.005,300.0,1.0447365347197088,0.9997429756662868,59338.51093372685,-0.366083568111498,,,6.929861886266829,6.871012905043854,0.901203318599342,0.0216706274080985,-9654518.611746619,-9737207.815267464,20447.90020188619,-39.56666666590941,0.1721756012701149,0.098501040062713
r.HARPN.2021-05-04T12-21-10.174_S2D_BLAZE_A.fits,59338.511410709936,459.276,443.72092091209726,15.555079087902762,0.005,300.0,1.040492128625979,0.9995855987501922,59338.51470108797,-0.375136118084912,,,6.928322562277931,6.869460842242476,0.9011999022784766,0.0217475523060616,-9654685.555991516,-9737412.775969615,20528.833548083003,-38.28333333257622,0.1721652427297428,0.0990797486024662
r.HARPN.2021-05-04T12-26-34.522_S2D_BLAZE_A.fits,59338.515164390206,459.459,443.90383237389545,15.555167626104534,0.005,300.0,1.0367965522107967,0.9987227372547248,59338.51845511574,-0.384191010655988,,,6.926867164397634,6.867993417299542,0.9011965008477792,0.0219296311140941,-9648403.459491847,-9731111.410804624,20690.570418774685,-39.98333333257609,0.1698840543707675,0.1051182375754852
r.HARPN.2021-05-04T12-31-59.263_S2D_BLAZE_A.fits,59338.51892400999,460.17800000000005,444.6227436955983,15.555256304401752,0.005,300.0,1.0336166205924249,0.9956181612923392,59338.52221369213,-0.393297197329056,,,6.927758358744853,6.8688926971129085,0.9011930940193287,0.0218309178230402,-9631916.376161695,-9714460.849524138,20560.94489812335,-39.13333333257568,0.16939516340431,0.1052093976443986
r.HARPN.2021-05-04T12-37-24.000_S2D_BLAZE_A.fits,59338.522676629946,460.237,444.6816551824061,15.555344817593934,0.005,300.0,1.0309554818842257,0.9984235532912522,59338.525972222225,-0.402418356336479,,,6.928204727146466,6.8693433367062875,0.9011896935182749,0.0220298397826804,-9659628.913229248,-9742399.443263846,20807.769163849614,-39.21666666590957,0.1723735562119292,0.1014902525388518
r.HARPN.2021-05-04T12-42-49.117_S2D_BLAZE_A.fits,59338.52644095011,459.705,444.14956639324066,15.555433606759316,0.005,300.0,1.028794497932273,0.9995899674450864,59338.52973515046,-0.411594912276004,,,6.928357712489352,6.869498080400498,0.9011862823992376,0.0218467469699189,-9691675.905264245,-9774716.685162826,20702.83378755492,-39.23333333257622,0.170564158198132,0.1049246437089292
r.HARPN.2021-05-04T12-48-13.509_S2D_BLAZE_A.fits,59338.53019513981,459.513,443.95747784302284,15.555522156977114,0.005,300.0,1.0271414257213836,0.9998691097121436,59338.5334896875,-0.420768310743904,,,6.928594104268739,6.869736943850268,0.9011828804445308,0.0217409948459462,-9732835.787092645,-9816222.834068345,20686.590742693483,-38.46666666590992,0.1727299394373911,0.1042869388100712
r.HARPN.2021-05-04T12-53-38.259_S2D_BLAZE_A.fits,59338.53395659011,460.129,444.57338912154927,15.555610878450748,0.005,300.0,1.0259841296599292,0.9998893781980588,59338.537248368055,-0.42997596182743,,,6.9288541705975195,6.869999685359672,0.9011794718948292,0.021497086417005,-9761643.157864794,-9845270.015134672,20513.76073595302,-37.99999999924292,0.1721253236968528,0.1009643980674063
r.HARPN.2021-05-04T12-59-02.605_S2D_BLAZE_A.fits,59338.537712680176,459.923,444.3673005265075,15.5556994734925,0.005,300.0,1.0253241553175227,0.9998488043016008,59338.54100237269,-0.439181743681936,,,6.929076545274628,6.870224411502311,0.9011760681868488,0.0217375915755896,-9783441.47959467,-9867248.990415825,20788.783149336,-38.633333332576235,0.1736411696403911,0.1054559900782387
r.HARPN.2021-05-04T13-04-28.104_S2D_BLAZE_A.fits,59338.54146682983,459.312,443.75621197723433,15.555788022765713,0.005,300.0,1.025157906743015,0.999862629204367,59338.54476972222,-0.448389317384086,,,6.929414200962959,6.8705654057116785,0.9011726662216495,0.0218685381944647,-9769757.902420733,-9853439.29521792,20886.154202809834,-38.233333332576336,0.1729451951248335,0.1050302120309368
r.HARPN.2021-05-04T13-09-52.457_S2D_BLAZE_A.fits,59338.5452236901,459.019,443.4631233640257,15.555876635974288,0.005,300.0,1.0254849316035894,0.9998869866557244,59338.54852380787,-0.457604421700073,,,6.929093896791019,6.870242804454678,0.9011692617845274,0.0217540026330924,-9748108.681263456,-9831611.820880843,20730.536084908217,-38.61666666590929,0.1727983109860006,0.0969121767063431
r.HARPN.2021-05-04T13-15-18.341_S2D_BLAZE_A.fits,59338.548995499965,459.704,444.14803439820054,15.555965601799425,0.005,300.0,1.0263105383706883,0.9998785377512446,59338.55229561342,-0.466852094973721,,,6.928229926307741,6.869371880585758,0.9011658437845067,0.0217578414225196,-9713760.572722662,-9796989.865569295,20666.695356123164,-39.38333333257638,0.1726895291230458,0.1033262437080106
r.HARPN.2021-05-04T13-20-43.073_S2D_BLAZE_A.fits,59338.55275083985,460.352,444.7959458208534,15.556054179146642,0.005,300.0,1.0276294642585897,0.999826509307681,59338.556054085646,-0.476050279132691,,,6.929890663352296,6.871047290006085,0.9011624406938885,0.0216658113999653,-9687693.575009635,-9770658.594145384,20516.416327232637,-39.033333332575914,0.1710404663240826,0.1058907735361327
r.HARPN.2021-05-04T13-26-07.804_S2D_BLAZE_A.fits,59338.55650859978,460.195,444.63885718642456,15.556142813575478,0.005,300.0,1.0294486383532944,0.9997898383780546,59338.55981254629,-0.485240107013372,,,6.930269759491771,6.871430079121287,0.90115903539462,0.0217405789965757,-9682612.897637106,-9765524.582903204,20573.602040409336,-38.88333333257565,0.1717692175547797,0.1069494916393428
r.HARPN.2021-05-04T13-31-32.547_S2D_BLAZE_A.fits,59338.56026546005,460.214,444.65776857321595,15.556231426784056,0.005,300.0,1.0317710193509235,0.9998155733322396,59338.56357114583,-0.494408215650279,,,6.929588251223234,6.870743181082908,0.9011556308950204,0.0219304617616567,-9684168.667472694,-9767109.561851803,20762.35197429495,-39.016666665909305,0.1724823995086489,0.1003085022383123
r.HARPN.2021-05-04T13-36-56.904_S2D_BLAZE_A.fits,59338.56402479997,460.612,445.0556799015199,15.556320098480148,0.005,300.0,1.0346044916619852,0.9998786682986928,59338.56732527778,-0.503557764105502,,,6.930292734123432,6.871454143744589,0.9011522241327216,0.0217139011309414,-9694018.11300818,-9777025.632078309,20574.220399327172,-39.39999999924232,0.1729405037126798,0.0970206552354076
r.HARPN.2021-05-04T13-42-23.559_S2D_BLAZE_A.fits,59338.567796499934,460.23900000000003,444.6825909382868,15.55640906171316,0.005,300.0,1.0379662869849058,0.999889897777592,59338.571106006944,-0.512707403040623,,,6.930895999976906,6.872063022969399,0.9011488061538856,0.0216820024053618,-9719642.405212168,-9802854.025396053,20595.283400140943,-38.616666665909015,0.1736869085166245,0.1027294064507983
r.HARPN.2021-05-04T13-47-48.331_S2D_BLAZE_A.fits,59338.57157695992,459.75300000000004,444.1965017684309,15.556498231569105,0.005,300.0,1.0418656755698132,0.9998871698841342,59338.57486494213,-0.521843203520162,,,6.929365092737424,6.870519455772952,0.9011453802207875,0.0216869184729531,-9734462.69749162,-9817837.857350815,20636.34030446012,-39.14999999924229,0.173474355010372,0.1054316742765878
r.HARPN.2021-05-04T13-53-13.062_S2D_BLAZE_A.fits,59338.575333680026,459.621,444.06441315852834,15.556586841471628,0.005,300.0,1.046275373920813,0.9998590738545742,59338.57862340278,-0.530881528637911,,,6.928780068491244,6.869929866963616,0.901141975785616,0.021730019812315,-9748454.488362957,-9831963.12998416,20709.61898437578,-38.61666666590923,0.1734662005882001,0.1049136201955784
r.HARPN.2021-05-04T13-58-37.793_S2D_BLAZE_A.fits,59338.57908901013,460.539,444.9823245814118,15.55667541858819,0.005,300.0,1.0512269761664743,0.9997774112278748,59338.58238186342,-0.539871500565713,,,6.9302085194929814,6.871370998325985,0.9011385725945028,0.0217189296899025,-9757720.715893647,-9841273.197531285,20715.598636207047,-39.399999999242205,0.1723508617534823,0.1045002109066108
r.HARPN.2021-05-04T14-04-07.165_S2D_BLAZE_A.fits,59338.58290395979,460.553,444.9962345980467,15.556765401953292,0.005,300.0,1.0568261352618662,0.999818554693756,59338.58619403935,-0.548953340100647,,,6.931212746537264,6.872384276335877,0.901135115358427,0.0214322569077438,-9754285.378410779,-9837783.283016546,20432.344641146883,-39.18333333257562,0.1734778972766538,0.1034037978242023
r.HARPN.2021-05-04T14-09-31.896_S2D_BLAZE_A.fits,59338.58665408986,460.392,444.8351461435837,15.556853856416321,0.005,300.0,1.0629028641239413,0.9998194336909852,59338.5899525,-0.557825358196055,,,6.9299207794588025,6.871081693479188,0.901131716848362,0.021935046729982,-9739705.033874057,-9823108.982112376,20885.12842417,-38.93333333257537,0.1748895363594401,0.0974778427599231
r.HARPN.2021-05-04T14-14-56.636_S2D_BLAZE_A.fits,59338.59042062983,460.938,445.3810573020596,15.556942697940384,0.005,300.0,1.0695931324549652,0.9998435048861324,59338.593711064816,-0.56667600072317,,,6.92948527008658,6.870642902164668,0.9011283034513675,0.0215821010761384,-9720331.264651762,-9803579.268767549,20509.523720240388,-38.14999999924274,0.1718563792611017,0.1046953918895617
r.HARPN.2021-05-04T14-20-20.985_S2D_BLAZE_A.fits,59338.59416911006,460.416,444.8589688865114,15.55703111348862,0.005,300.0,1.0768522811165029,0.999827611913502,59338.59746510417,-0.575419454959276,,,6.928924640721027,6.870077916577588,0.9011249064052965,0.0217766062094184,-9701781.23097526,-9784883.351610828,20656.08879411279,-39.54999999924258,0.1742053525851867,0.0981846337105463
r.HARPN.2021-05-04T14-25-45.358_S2D_BLAZE_A.fits,59338.5979275899,460.33000000000004,444.772880235102,15.557119764898058,0.005,300.0,1.08475150960489,0.9998577007772894,59338.601219421296,-0.584116492567616,,,6.9292409209279,6.870397352554809,0.901121500281517,0.0216989869037633,-9679006.797338173,-9761905.539439457,20534.91575147715,-38.59999999924302,0.1737150615397646,0.1038545484054793
r.HARPN.2021-05-04T14-31-10.092_S2D_BLAZE_A.fits,59338.60167670995,459.706,444.14879180446223,15.55720819553772,0.005,300.0,1.09327093600195,0.9998816185303684,59338.604977916664,-0.592717273342861,,,6.931262228135861,6.872436412241683,0.9011181026244904,0.0215369249007154,-9653751.298701372,-9736384.263565771,20319.863290618996,-38.399999999242375,0.1732147741127823,0.1049419302682526
